date,time_30min,segment_rows,unique_segments,mean_speed_kmh,mean_jam_factor
2025-12-25,09:00,341,341,13.381671554252199,0.5466275659824047
2025-12-25,09:30,341,341,12.852697947214077,0.8243401759530793
2025-12-25,10:00,341,341,12.664457478005865,0.8912023460410556
2025-12-25,10:30,341,341,12.505689149560116,0.9310850439882697
2025-12-25,11:00,341,341,12.490410557184752,0.9011730205278593
2025-12-25,11:30,341,341,12.276774193548388,1.0419354838709678
2025-12-25,12:00,341,341,12.338739002932552,0.9841642228739004
2025-12-25,12:30,341,341,12.41941348973607,0.9744868035190616
2025-12-25,13:00,342,342,12.161374269005847,1.13187134502924
2025-12-25,13:30,341,341,12.450469208211143,0.8961876832844575
2025-12-25,14:00,341,341,12.074046920821115,1.0741935483870968
2025-12-25,14:30,341,341,12.347800586510266,0.9586510263929618
2025-12-25,15:00,341,341,12.532639296187684,0.9017595307917888
2025-12-25,15:30,341,341,12.244398826979472,0.9818181818181818
2025-12-25,16:00,341,341,12.486392961876831,0.869208211143695
2025-12-25,16:30,341,341,12.429912023460412,0.9222873900293255
2025-12-25,17:00,341,341,12.16457478005865,1.0369501466275661
2025-12-25,17:30,341,341,12.13366568914956,1.0592375366568914
2025-12-25,18:00,341,341,12.112170087976539,1.0577712609970673
2025-12-25,18:30,341,341,12.28659824046921,1.0219941348973607
2025-12-25,19:00,341,341,12.172903225806452,1.013782991202346
2025-12-25,19:30,341,341,12.26149560117302,1.1208211143695015
2025-12-25,20:00,341,341,12.56492668621701,0.9741935483870967
2025-12-25,20:30,341,341,13.067888563049852,0.8161290322580645
2025-12-25,21:00,341,341,13.211290322580645,0.7002932551319648
2025-12-25,21:30,341,341,13.19724340175953,0.6876832844574781
2025-12-25,22:00,341,341,13.59325513196481,0.6290322580645161
2025-12-25,22:30,341,341,13.575043988269796,0.5897360703812317
2025-12-25,23:00,341,341,13.92299120234604,0.4390029325513196
2025-12-25,23:30,341,341,14.483782991202347,0.18328445747800587
2025-12-26,00:00,341,341,14.674369501466275,0.08211143695014662
2025-12-26,00:30,341,341,14.670205278592375,0.0782991202346041
2025-12-26,01:00,341,341,14.90149560117302,0.08005865102639297
2025-12-26,01:30,341,341,14.897478005865102,0.06627565982404693
2025-12-26,02:00,341,341,14.775894428152492,0.10674486803519061
2025-12-26,02:30,341,341,14.835219941348974,0.09120234604105572
2025-12-26,03:00,341,341,14.772521994134898,0.11085043988269794
2025-12-26,03:30,341,341,14.727126099706744,0.11788856304985339
2025-12-26,04:00,341,341,14.72782991202346,0.13313782991202347
2025-12-26,04:30,341,341,14.667653958944282,0.14076246334310852
2025-12-26,05:00,341,341,14.606451612903227,0.18826979472140765
2025-12-26,05:30,341,341,14.591964809384164,0.18269794721407623
2025-12-26,06:00,341,341,14.405395894428151,0.24633431085043989
2025-12-26,06:30,341,341,14.363870967741935,0.26715542521994134
2025-12-26,07:00,341,341,13.847302052785924,0.42639296187683284
2025-12-26,07:30,341,341,13.301466275659825,0.6542521994134897
2025-12-26,08:00,341,341,12.944780058651027,0.8093841642228738
2025-12-26,08:30,341,341,12.53489736070381,0.9604105571847508
2025-12-26,09:00,341,341,12.71565982404692,0.8791788856304986
2025-12-26,09:30,341,341,12.666891495601172,0.9055718475073314
2025-12-26,10:00,341,341,12.444692082111438,0.9425219941348973
2025-12-26,10:30,341,341,12.318445747800586,1.0712609970674487
2025-12-26,11:00,341,341,12.412228739002932,0.9404692082111437
2025-12-26,11:30,341,341,12.180058651026393,1.0533724340175952
2025-12-26,12:00,341,341,11.951114369501466,1.2149560117302054
2025-12-26,12:30,341,341,12.313812316715543,1.0372434017595307
2025-12-26,13:00,341,341,12.319941348973607,1.001466275659824
